p,q,r,s,l,p00,p01,p10,p11
1.0,1.0,0.27,0.03,1.0,0.7735319322072959,0.10597470915892823,0.10597470915892819,0.014518649474847756
1.0,1.0,0.28,0.03,1.0,0.7788008491525708,0.10369609087190937,0.10369609087190937,0.01380696910361067
1.0,1.0,0.29,0.03,1.0,0.7837549354894591,0.10154441246549047,0.10154441246549065,0.013156239579559711
1.0,1.0,0.3,0.03,1.0,0.788421521997622,0.0995095124851367,0.09950951248513673,0.012559453032104631
1.0,1.0,0.31,0.03,1.0,0.792824872956708,0.0975822659166884,0.09758226591668849,0.012010595209914977
1.0,1.0,0.32,0.03,1.0,0.7969866033437063,0.09575445841144022,0.09575445841144031,0.011504479833413338
1.0,1.0,0.33,0.03,1.0,0.8009260299134741,0.09401867782744222,0.09401867782744222,0.011036614431641504
1.0,1.0,0.34,0.03,1.0,0.8046604680361464,0.09236822048844395,0.09236822048844394,0.010603090986965862
1.0,1.0,0.35000000000000003,0.03,1.0,0.8082054837967425,0.09079700996884352,0.09079700996884349,0.010200496265570489
1.0,1.0,0.36,0.03,1.0,0.8115751090107014,0.08929952655781168,0.08929952655781175,0.009825837873675091
1.0,1.0,0.37,0.03,1.0,0.814782025352303,0.08787074584618111,0.08787074584618114,0.009476482955334676
1.0,1.0,0.38,0.03,1.0,0.8178377226400075,0.08650608512339363,0.08650608512339374,0.009150107113205155
1.0,1.0,0.39,0.03,1.0,0.8207526354049742,0.08520135647594591,0.08520135647594587,0.00884465164313404
1.0,1.0,0.4,0.03,1.0,0.8235362611345068,0.08395272564963413,0.08395272564963413,0.00855828756622484
1.0,1.0,0.41000000000000003,0.03,1.0,0.8261972629911928,0.08275667588095538,0.0827566758809554,0.00828938524689655
1.0,1.0,0.42,0.03,1.0,0.8287435593306804,0.08160997602285484,0.08160997602285484,0.008036488623609837
1.0,1.0,0.43,0.03,1.0,0.8311824019528001,0.08050965239055119,0.08050965239055112,0.007798293266097642
1.0,1.0,0.44,0.03,1.0,0.8335204447038824,0.07945296383761637,0.07945296383761637,0.007573627620884878
1.0,1.0,0.45,0.03,1.0,0.8357638037883828,0.07843737964356992,0.07843737964356992,0.007361436924477436
